43958,Men,Footwear,Sandal,Sandals,Olive,Fall,2012,Casual,Puma Men Olive Techno Ind Sandal,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Olive-Techno-Ind-Sandal_3e7aa0b204f4317a017dfbefe260700b_images.jpg
43956,Women,Footwear,Sandal,Sports Sandals,Purple,Summer,2012,Casual,Puma Women Purple Techno Sandals,http://assets.myntassets.com/v1/images/style/properties/ab1244dde780b3a3275ff5ace796ecf3_images.jpg
43951,Women,Footwear,Shoes,Heels,Bronze,Winter,2012,Casual,Catwalk Women Bronze Heels,http://assets.myntassets.com/v1/images/style/properties/5bcda26c4c324bcbca51b16ff6f377e5_images.jpg
43950,Women,Footwear,Shoes,Flats,Beige,Winter,2015,Casual,Catwalk Women Beige Shoes,http://assets.myntassets.com/v1/images/style/properties/a401f14b06a8768cd3c6d6ad1e6ae84e_images.jpg
43934,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Catwalk Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/e0517fdd08acd536f2935832a1081ee8_images.jpg
43933,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Catwalk Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/f4fa8c7f361985dd2318653ea877ecdf_images.jpg
43795,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012,Ethnic,Royal Diadem Magenta Earrings,http://assets.myntassets.com/v1/images/style/properties/6ac94cb4a8231ceb2ad3781e5955caea_images.jpg
43792,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012,Ethnic,Royal Diadem Gold & Pink Earrings,http://assets.myntassets.com/v1/images/style/properties/a16a6a41ad7a6477157e1bdff8657e9f_images.jpg
43768,Women,Accessories,Jewellery,Earrings,Black,Summer,2012,Casual,Royal Diadem Black Earrings,http://assets.myntassets.com/v1/images/style/properties/66f710f8a8a21207ab266e729e8d0bd7_images.jpg
43759,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012,Ethnic,Royal Diadem Black Earrings,http://assets.myntassets.com/v1/images/style/properties/8521b83300f50233b6b281f73b1d9281_images.jpg
43757,Women,Accessories,Jewellery,Bangle,White,Fall,2012,Casual,Royal Diadem Set of 2 White Bangles,http://assets.myntassets.com/v1/images/style/properties/4e80cfc8a515dd9bb09e9599f13f746c_images.jpg
43735,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012,Ethnic,Royal Diadem Set of 2 Golden Bangles,http://assets.myntassets.com/v1/images/style/properties/844538a2e29332348d82db7ac9e654f3_images.jpg
43705,Women,Accessories,Jewellery,Jewellery Set,White,Summer,2012,Ethnic,Royal Diadem White Jewellery Set,http://assets.myntassets.com/v1/images/style/properties/2760ab03d8e89ccde8eef359bdbfa64c_images.jpg
43704,Women,Accessories,Jewellery,Jewellery Set,Green,Summer,2012,Casual,Royal Diadem Green Earring & Pendant Set,http://assets.myntassets.com/v1/images/style/properties/b5a164f634a692a5a81295e47b37f818_images.jpg
43703,Women,Accessories,Jewellery,Jewellery Set,Red,Summer,2012,Casual,Royal Diadem Red Earring & Pendant Set,http://assets.myntassets.com/v1/images/style/properties/9733239e50df24fc8fe9f8b515b72e26_images.jpg
43598,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012,Casual,Angry Birds Men Charcoal T-shirt,http://assets.myntassets.com/v1/images/style/properties/2d03da4f209b5ecefbfd6e986deef557_images.jpg
43565,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,Puma Unisex Black Echo Backpack,http://assets.myntassets.com/v1/images/style/properties/1c2a55945f5cddbdd037ca730ff50029_images.jpg
43562,Men,Accessories,Socks,Socks,White,Summer,2012,Casual,Puma Men White Pack of 3 Socks,http://assets.myntassets.com/v1/images/style/properties/1ffa2f3dfd8a147fab18ac979a79ba6c_images.jpg
43554,Women,Accessories,Socks,Socks,Cream,Summer,2012,Casual,Puma Women Cream Socks,http://assets.myntassets.com/v1/images/style/properties/abd2bbee4ec9b85424c4bc5887e145db_images.jpg
43553,Men,Accessories,Headwear,Caps,Black,Summer,2012,Casual,Puma Men Black Complete Running Cap,http://assets.myntassets.com/v1/images/style/properties/beb6f4417ce5e68c7b1d0318525160f6_images.jpg
43538,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,French Connection Women Blue Top,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Blue-Top_1230fe55a5335d7405f43cb5c43b3c90_images.jpg
43537,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,French Connection Women Green Top,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Green-Top_7c9ec969ced00f19851c93da662686f4_images.jpg
43536,Women,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,French Connection Women Peach Top,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Multi-Coloured-Top_010cd6898ca04d62922cd2dc6903fc9a_images.jpg
43531,Women,Apparel,Topwear,Tops,Off White,Summer,2012,Casual,French Connection Women Off White Top,http://assets.myntassets.com/v1/images/style/properties/b8ce32e91586eb7d256b5da18a8fb5db_images.jpg
43509,Women,Apparel,Dress,Dresses,Grey Melange,Summer,2012,Casual,French Connection Women Grey Melange Dress,http://assets.myntassets.com/v1/images/style/properties/42670ddbde5e326bd690bfff34e8d26f_images.jpg
43508,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual,French Connection Women Navy Blue Striped Dress,http://assets.myntassets.com/v1/images/style/properties/657bd13033f4ebe08c104a54c15e0619_images.jpg
43507,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012,Casual,French Connection Men Maroon T-shirt,http://assets.myntassets.com/v1/images/style/properties/e12348ff6e8ce788a82060aa7bbd55f6_images.jpg
43500,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White T-shirt,http://assets.myntassets.com/v1/images/style/properties/9dc3c008c07a5df5b46622ee5d8579de_images.jpg
43394,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Lino Perros Men Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/f52c04270dc62be82869f5acd6f8f814_images.jpg
43393,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Lino Perros Men Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/29c15deaf99c9a3a6a4e9aaa583a179b_images.jpg
43369,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2013,Casual,Reebok Men Black Possession Flip Flops,http://assets.myntassets.com/v1/images/style/properties/647838a2e988ab55b76c9aa9ddd15ad7_images.jpg
43367,Women,Footwear,Shoes,Flats,Black,Summer,2012,Casual,Reebok Women Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/a15c48c3e83270df6c47a1f3bc40481b_images.jpg
43360,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Reebok Men White Ultimate Vibe Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/204c35089ef0ca53f26baf86eb074e33_images.jpg
43356,Women,Footwear,Shoes,Sports Shoes,Charcoal,Summer,2012,Sports,Reebok Women Charcoal Grey Fuel Techno Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/ec28a6e80636805d0bf993699b656c88_images.jpg
43334,Women,Accessories,Bags,Handbags,Maroon,Spring,2013,Casual,Murcia Women Maroon Handbag,http://assets.myntassets.com/v1/images/style/properties/523d0e8c0a7ade604c0d612db11fc55f_images.jpg
43333,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Murcia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/a02cf8001189970e0c9ed1d676dd0b06_images.jpg
43305,Women,Apparel,Topwear,Shirts,Pink,Summer,2012,Casual,United Colors of Benetton Women Pink Shirt,http://assets.myntassets.com/v1/images/style/properties/f9deaff7b5185845e01386f9e71fd5ce_images.jpg
43302,Women,Apparel,Dress,Dresses,Purple,Summer,2012,Casual,United Colors of Benetton Women Purple Dress,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Women-Purple-Dress_ce19642ae477843da4871814402090dc_images.jpg
43199,Men,Accessories,Watches,Watches,Metallic,Winter,2016,Casual,Fastrack Men Gunmetal-Toned Dial Watch NA3015AL01,http://assets.myntassets.com/v1/images/style/properties/79925903a6fee867eb640ca69a976d9e_images.jpg
43198,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Women Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/36cfd03ba07641d913ab003fcd533f3d_images.jpg
43197,Women,Accessories,Watches,Watches,Grey,Winter,2016,Casual,Fastrack Women Grey Dial Watch,http://assets.myntassets.com/v1/images/style/properties/97dd8facb3d7f56c2c92dc4d29e456ed_images.jpg
43190,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Fastrack Women White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/1c5acff37ece119c5adfe594c2b4bdcd_images.jpg
43164,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Men Black Watch,http://assets.myntassets.com/v1/images/style/properties/20e55321f145a292edb4cc9776ea1985_images.jpg
43163,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Fastrack Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/0eb97e007901b52825760ea05ab73f09_images.jpg
43155,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Women Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/ff21386b92beb15aa045f876229a93ca_images.jpg
43153,Men,Accessories,Watches,Watches,Brown,Summer,2017,Casual,Fastrack Men Brown Dial Watch NE1478SM02,http://assets.myntassets.com/v1/image/style/properties/43153/Fastrack-Men-Brown-Dial-Watch-NE1478SM02_1_2ae34c61fd910d28d5c10d908a9eb666.jpg
43152,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Men Black Watch,http://assets.myntassets.com/v1/images/style/properties/56fb8ef4edd45901d89c4ff4eb0d899a_images.jpg
43137,Men,Personal Care,Fragrance,Perfume and Body Mist,Maroon,Spring,2017,Casual,David Beckham Men Intense Instinct Perfume,http://assets.myntassets.com/v1/images/style/properties/a2b5c3a1214182e5cbe17525df04c9df_images.jpg
43130,Women,Personal Care,Fragrance,Perfume and Body Mist,Purple,Spring,2017,Casual,David Beckham Women Signature Eau De Toilette 50 ml,http://assets.myntassets.com/assets/images/43130/2017/9/15/11505475204403-David-Beckham-Women-Signature-50-ml-Perfume-7791505475204370-1.jpg
43106,Men,Personal Care,Fragrance,Deodorant,Yellow,Spring,2017,Casual,Reebok Men Reespark Deo,http://assets.myntassets.com/v1/images/style/properties/1c6e68626985fc6103987b74a3171d88_images.jpg
43101,Men,Personal Care,Fragrance,Fragrance Gift Set,Red,Spring,2017,Casual,Reebok Men Reeplay Perfume & Deodorant Set,http://assets.myntassets.com/v1/images/style/properties/6b15d33794272ae1bea0e4f7f66da5aa_images.jpg
42884,Women,Accessories,Bags,Clutches,Beige,Summer,2012,Casual,French Connection Women Beige Clutch,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Beige-Clutch_41c343d3db1461f9ba4fd8e5e0211906_images.jpg
42883,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,French Connection Women Black Sling Bag,http://assets.myntassets.com/v1/images/style/properties/23d345b573b95f6cd311d09ac3fdb462_images.jpg
42882,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,French Connection Women Brown Sling Bag,http://assets.myntassets.com/v1/images/style/properties/ac40a5a8efadc1e2e64dfb742591e3bc_images.jpg
42879,Women,Accessories,Bags,Clutches,Black,Summer,2012,Casual,French Connection Women Black Buffy Clutch,http://assets.myntassets.com/v1/images/style/properties/6ddb4d4164841bb5cef5b7b7f282d563_images.jpg
42877,Women,Accessories,Wallets,Wallets,Maroon,Summer,2012,Casual,French Connection Women Maroon Wallet,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Maroon-Wallet_8453eb5d79ba72d19d45079f7e7dd9a1_images.jpg
42876,Women,Accessories,Bags,Clutches,Black,Summer,2012,Casual,French Connection Women Black Clutch,http://assets.myntassets.com/v1/images/style/properties/1612f5d804273f23465f59edc58d9305_images.jpg
42870,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,French Connection Women Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/65e0186e6f5cc9c636f5a724461328e5_images.jpg
42848,Women,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,French Connection Women Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/76c50ea74a182f9fe9a802340fc16597_images.jpg
42846,Women,Accessories,Bags,Handbags,Multi,Summer,2012,Casual,French Connection Women Multi Stripe Hand Bag,http://assets.myntassets.com/v1/images/style/properties/79bf6743e22d6c1a225540a4ab1731a6_images.jpg
42841,Women,Accessories,Bags,Handbags,Beige,Summer,2012,Casual,French Connection Women Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/97d3bb4a71c9f7da88305ce9144d8576_images.jpg
42824,Women,Apparel,Innerwear,Briefs,Red,Summer,2012,Casual,Little Miss Intimates Women Red Brief,http://assets.myntassets.com/v1/images/style/properties/b6e01fd4454f7735d71925e04a57e6fb_images.jpg
42823,Women,Apparel,Innerwear,Briefs,Grey,Summer,2012,Casual,Little Miss Intimates Women Grey Brief,http://assets.myntassets.com/v1/images/style/properties/c149840d6e29a3260f410ae379d8a63c_images.jpg
42815,Women,Apparel,Innerwear,Briefs,Green,Summer,2012,Casual,Little Miss Intimates Women Green Brief,http://assets.myntassets.com/v1/images/style/properties/18df8a1a3249d9111f7100e8d2ccc119_images.jpg
42812,Women,Apparel,Innerwear,Briefs,Grey,Summer,2012,Casual,Little Miss Intimates Women Grey Brief,http://assets.myntassets.com/v1/images/style/properties/4685d154b2c367d52f866b8fb43e9cdd_images.jpg
42685,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Alma Women White Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/6b1597cfe1cf2aecbe9c1fba3d4b913d_images.jpg
42682,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012,Ethnic,Alma Women Cream & Blue Kurta,http://assets.myntassets.com/v1/images/style/properties/589cb4d0b587a8b2ec66e6df75d4cbb0_images.jpg
42678,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012,Ethnic,Alma Women Navy Blue Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/04744bcb4500fc218032bddfad4bb4f8_images.jpg
42676,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Alma Women Black Kurta,http://assets.myntassets.com/v1/images/style/properties/1adbe62b93d04d06872dc5b07ac9312f_images.jpg
42671,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Alma Women Green Kurta,http://assets.myntassets.com/v1/images/style/properties/48501b0033535cfd3621917e742f61ea_images.jpg
42649,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Alma Women Black Kurta,http://assets.myntassets.com/v1/images/style/properties/b87909fc3f6641dffba234ab5d09dc04_images.jpg
42647,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Alma Women Purple Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/d05ca6d97f2d0df4e5159eb85a02da38_images.jpg
42640,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Casual,W Women Red Dress,http://assets.myntassets.com/v1/images/style/properties/78b4b5d981f627f02905da9e4a8ac350_images.jpg
42625,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Casual,Estelle Women Earrings,http://assets.myntassets.com/v1/images/style/properties/90e5b426f97aad2866be3ece66ea505a_images.jpg
42622,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016,Casual,Estelle Women Earrings,http://assets.myntassets.com/v1/images/style/properties/e806b09b322cfad173b052536a347a79_images.jpg
42614,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016,Casual,Estelle Women Earrings & Pendant Set,http://assets.myntassets.com/v1/images/style/properties/4067d54c1f9caba707a51d665ef0e38e_images.jpg
42613,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016,Casual,Estelle Women Gold Earring & Pendant Set,http://assets.myntassets.com/v1/images/style/properties/19bcac6a0dfadc76e51f433c21353070_images.jpg
42428,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Aurelia Women Brown & Orange Kurta,http://assets.myntassets.com/v1/images/style/properties/2f660848a91c238cbaa44f9f01e65a26_images.jpg
42426,Women,Apparel,Topwear,Kurtas,Sea Green,Summer,2012,Ethnic,Aurelia Women Sea Green Kurta,http://assets.myntassets.com/v1/images/style/properties/2e25195b2eaba31b89a991f2e0dbd532_images.jpg
42419,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini and Jony Girls Knit White Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg
42417,Unisex,Accessories,Accessories,Messenger Bag,Purple,Summer,2012,Casual,American Tourister Unisex Purple Messenger Bag,http://assets.myntassets.com/v1/images/style/properties/6b763aa4dcd9e287b442f0ebe3e26122_images.jpg
42411,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016,Casual,Basics Men Charcoal Hip Brief,http://assets.myntassets.com/v1/images/style/properties/1bf92ba7630d2056eb7882850ee3cb80_images.jpg
42410,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Basics Men White Hip Brief,http://assets.myntassets.com/v1/images/style/properties/931f4b6041193b481d2f9d6c72bafa41_images.jpg
42270,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Unisex Black & Grey Classic Shoes,http://assets.myntassets.com/v1/images/style/properties/ea497c53bbc69cb510e3f7b2fe4a7abb_images.jpg
42248,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Sepia Women Pink Top,http://assets.myntassets.com/v1/images/style/properties/e0da05b38a2fe03cace0a8fbddc65006_images.jpg
42241,Women,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Sepia Women Purple Top,http://assets.myntassets.com/v1/images/style/properties/0c065355d66e08df89726a61a839a248_images.jpg
42224,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Sepia Women White Top,http://assets.myntassets.com/v1/images/style/properties/81d2b6c95708b73bc518c29a88d7f805_images.jpg
42223,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Sepia Women Blue Striped Top,http://assets.myntassets.com/v1/images/style/properties/c3742c23dfcca9a2de8ef165e723cc6b_images.jpg
42215,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Sepia Women Teal Top,http://assets.myntassets.com/v1/images/style/properties/a8f0bec1e1bcaa646180017cd750dbc7_images.jpg
42212,Women,Apparel,Topwear,Tunics,Pink,Summer,2012,Casual,Sepia Women Pink Tunic,http://assets.myntassets.com/v1/images/style/properties/47e05cdf26ba281a4e46cb2868036d91_images.jpg
42089,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Men White Corona Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/5059a8f382c53105f1bdce6780543934_images.jpg
42087,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Men White Aztek Shoes,http://assets.myntassets.com/v1/images/style/properties/37fafc79943235067c410fe05217e8d3_images.jpg
42081,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,American Tourister Men Brown Slim Fold Wallet,http://assets.myntassets.com/v1/images/style/properties/American-Tourister-Men-Black-Travel-Wallet_4446528e4c8261de1ac91f8f43d376cc_images.jpg
42080,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,American Tourister Men Black Travel Wallet,http://assets.myntassets.com/v1/images/style/properties/American-Tourister-Men-Black-Slim-Fold-Wallet_df7656e6285a47ffea9a3b93631f9fd7_images.jpg
42074,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,American Tourister Men Black Coin Passcase Wallet,http://assets.myntassets.com/v1/images/style/properties/0293d50a25058322753cfd306c1b4711_images.jpg
42073,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,American Tourister Men Black Wallet,http://assets.myntassets.com/v1/images/style/properties/American-Tourister-Men-Black-Coin-Passcase-Wallet_599e93f2f77d4799d61c01b15f223f99_images.jpg
42045,Men,Footwear,Shoes,Casual Shoes,Yellow,Summer,2012,Casual,Nike Men Wardour Chukka Yellow Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/bf609f778c0433c073cf4857238104eb_images.jpg
42042,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Nike Men Air Relentless 2 MSL White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/16a858c7c58d665ba030df2f9f326086_images.jpg
42029,Women,Footwear,Shoes,Sports Shoes,Purple,Summer,2012,Sports,ADIDAS Women Purple Chill Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/d279a61b5f90b1f10fa28a7a71e51a95_images.jpg
42027,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2012,Sports,ADIDAS Women Sukoi Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/b5de9da8f9bbf7965d90e8ae1e9b3663_images.jpg
42020,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,ADIDAS Men Brown Mudslide Shoes,http://assets.myntassets.com/v1/images/style/properties/b34a6f424dc8c8853fa2324f509a3303_images.jpg
42016,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2012,Sports,ADIDAS Men Silver Phaedra Shoes,http://assets.myntassets.com/v1/images/style/properties/1551909acce98338ec85e55a32b04f47_images.jpg
42011,Men,Footwear,Sandal,Sandals,Grey,Summer,2015,Casual,Estd. 1977 Men Grey Sandals,http://assets.myntassets.com/v1/images/style/properties/b6e0c18ec68cef8f678044abcb9da69f_images.jpg
41868,Men,Footwear,Sandal,Sandals,Turquoise Blue,Summer,2015,Casual,Estd. 1977 Men Turquoise Blue Sandals,http://assets.myntassets.com/v1/images/style/properties/c6ee9c292ad6c05a9f0df2cf33de7dd7_images.jpg
41866,Men,Footwear,Sandal,Sandals,Beige,Fall,2015,Casual,Estd. 1977 Men Beige & Green Sandals,http://assets.myntassets.com/v1/images/style/properties/7adfef9d7001cdcb9a58822c0c8b615f_images.jpg
41861,Men,Footwear,Sandal,Sandals,Black,Summer,2016,Casual,Estd. 1977 Men Black Sandals,http://assets.myntassets.com/v1/images/style/properties/b996cb05ae7c16cabfa4cadc23818247_images.jpg
41859,Men,Footwear,Sandal,Sandals,Black,Summer,2016,Casual,Estd. 1977 Men Black Sandals,http://assets.myntassets.com/v1/images/style/properties/2a07ce87fedfca8928f12f3ddf6b7632_images.jpg
41857,Men,Footwear,Sandal,Sandals,Olive,Summer,2012,Casual,Bata Men Hummer Grey Sandals,http://assets.myntassets.com/v1/images/style/properties/5209f6e3a73471f764528cf56902d50b_images.jpg
41851,Men,Accessories,Socks,Socks,Black,Winter,2015,Casual,Genesis Men Pack of 3 Socks,http://assets.myntassets.com/v1/images/style/properties/7395d9c2a58ff0378e258f621f84622d_images.jpg
41850,Men,Accessories,Socks,Socks,Black,Winter,2015,Casual,Genesis Men Pack of 3 Socks,http://assets.myntassets.com/v1/images/style/properties/188edeab88c46f50d8e11f812e89b3ad_images.jpg
41832,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual,Skechers Men Black Sneakers,http://assets.myntassets.com/v1/images/style/properties/ca89d1b053d9453a17193bc0d056b56b_images.jpg
41694,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Summer,2016,Casual,Superman Men Black Printed Lounge Pants,http://assets.myntassets.com/v1/images/style/properties/29221396d6131a17c835c0348483b54c_images.jpg
41693,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Navy Blue,Summer,2016,Casual,Superman Men Blue Printed Lounge Pants,http://assets.myntassets.com/v1/images/style/properties/e2e0b02a492440f3ca8f731157e7ff72_images.jpg
41669,Women,Footwear,Shoes,Heels,Silver,Winter,2012,Casual,Catwalk Women Silver Heels,http://assets.myntassets.com/v1/images/style/properties/a87cc5ed84c4882d76413571787cad2f_images.jpg
41667,Women,Footwear,Shoes,Heels,Black,Spring,2013,Casual,Catwalk Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/665f693fd62dd8eda95ad3b9f8478d9b_images.jpg
41660,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Mark Taylor Men Blue Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/fd1080787a07bc795824b33297197df7_images.jpg
41605,Men,Apparel,Topwear,Shirts,Grey,Fall,2012,Casual,Basics Men Grey Shirt,http://assets.myntassets.com/v1/images/style/properties/Basics-Men-Grey-Shirt_9b798a6d6e2b4d37627075dff803bda1_images.jpg
41602,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,Basics Men Navy Shirt,http://assets.myntassets.com/v1/images/style/properties/0d64b8d2f706987c853a3f223705c91a_images.jpg
41455,Men,Footwear,Sandal,Sandals,Grey,Summer,2012,Casual,Lee Cooper Men Grey Sandals,http://assets.myntassets.com/v1/images/style/properties/788847bb37bf3ba404eeebcb290c8746_images.jpg
41452,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Lee Cooper Men White Shoes,http://assets.myntassets.com/v1/images/style/properties/b108d9994e0371f64073b44b2669a79d_images.jpg
41439,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012,Sports,Lee Cooper Men Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/09edfdb4c1dc1478ea35507b0bdc41ce_images.jpg
41437,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012,Sports,Lee Cooper Men White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/a36c588c364a56bc88de7b50101ba1ca_images.jpg
41436,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012,Casual,Lee Cooper Men Black & White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/75dda63272645c9dedd6fcabd4eabd75_images.jpg
41408,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Wrangler Women Red Stay Gold Tee Top,http://assets.myntassets.com/v1/images/style/properties/ea4809afbe525be87f964343d0d1f172_images.jpg
41406,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Wrangler Women Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/8801f4359aee713a7036663fd1684d60_images.jpg
41401,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Wrangler Women White Smocked Top,http://assets.myntassets.com/v1/images/style/properties/907aca262d340d45f49d7d3690fdc953_images.jpg
41268,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Arrow Men Black Wallet,http://assets.myntassets.com/v1/images/style/properties/7cc4a01bf1667b6954fb9d44bfdda095_images.jpg
41266,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Arrow Men Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/716d324f6205e0013f19ce90a73cf72e_images.jpg
41261,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Arrow Men Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/c0ab21cbea981e27eabcecb5df26134f_images.jpg
41260,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Arrow Men Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/e8b3b7e7eda15d3c5a77a7c69cedba39_images.jpg
41259,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Arrow Men Brown Leather Wallet,http://assets.myntassets.com/v1/image/style/properties/41259/Arrow-Men-Brown-Wallet_1_b251de97852a02a341c13ad721d5b8ce.jpg
